# elem_id    node_id        X            Y            Z         Damage        N_failure
     5537       1516   4.133150E-04   5.469280E-03   2.207860E-02   0.000000E+00   1.797693+308
     5994       1517  -7.940390E-03   8.340740E-03   1.989100E-02   0.000000E+00   1.797693+308
     8204       1518  -9.715710E-03   1.678550E-02   1.280290E-02   0.000000E+00   1.797693+308
     8311       1519  -4.655450E-03   1.642410E-02   4.292180E-03   0.000000E+00   1.797693+308
      847       1520   7.231990E-04   1.702100E-02   3.368770E-03   0.000000E+00   1.797693+308
     8292       1521   6.108570E-03   1.560130E-02   4.670030E-03   0.000000E+00   1.797693+308
    13788       1522   9.682810E-03   1.228740E-02   7.601730E-03   0.000000E+00   1.797693+308
     9112       1523   1.043780E-02   8.065030E-03   1.133720E-02   0.000000E+00   1.797693+308
     3719       1524   8.153690E-03   4.163560E-03   1.478870E-02   0.000000E+00   1.797693+308
     6526       1525   3.495550E-03   1.718940E-03   1.695140E-02   0.000000E+00   1.797693+308
    11196       1526  -1.794300E-03   1.464250E-03   1.733150E-02   0.000000E+00   1.797693+308
     5918       1527  -8.632360E-03   4.812370E-03   1.456950E-02   0.000000E+00   1.797693+308
    18422       1528  -1.054070E-02   9.213460E-03   1.030080E-02   0.000000E+00   1.797693+308
     6512       1529  -8.789470E-03   1.374910E-02   6.759660E-03   0.000000E+00   1.797693+308
     8215       1530   4.130620E-03   5.763030E-03   2.115050E-02   0.000000E+00   1.797693+308
    12676       1531  -1.053670E-02   1.331530E-02   1.459680E-02   0.000000E+00   1.797693+308
     9100       1532  -5.709240E-03   1.838430E-02   7.407720E-03   0.000000E+00   1.797693+308
     5996       1533  -6.484690E-03   5.792570E-03   1.908970E-02   0.000000E+00   1.797693+308
    10594       1534  -9.906240E-03   1.059190E-02   1.740970E-02   0.000000E+00   1.797693+308
    10346       1535  -9.033420E-03   1.563920E-02   9.479360E-03   0.000000E+00   1.797693+308
     5958       1536  -2.139960E-03   1.831990E-02   5.130750E-03   0.000000E+00   1.797693+308
    13535       1537   1.547530E-03   1.838310E-02   5.043320E-03   0.000000E+00   1.797693+308
     6734       1538   4.630630E-03   1.767070E-02   5.682910E-03   0.000000E+00   1.797693+308
    19777       1539   7.083430E-03   1.642160E-02   6.780960E-03   0.000000E+00   1.797693+308
    19781       1540   8.914670E-03   1.480960E-02   8.250730E-03   0.000000E+00   1.797693+308
    13802       1541   1.011720E-02   1.279470E-02   9.996970E-03   0.000000E+00   1.797693+308
    17814       1542   1.053960E-02   1.073550E-02   1.187710E-02   0.000000E+00   1.797693+308
     5940       1543   1.019850E-02   8.591140E-03   1.373330E-02   0.000000E+00   1.797693+308
    17683       1544   9.114760E-03   6.587290E-03   1.543680E-02   0.000000E+00   1.797693+308
     3711       1545   7.495740E-03   5.011620E-03   1.685000E-02   0.000000E+00   1.797693+308
    17796       1546   5.424200E-03   3.846740E-03   1.798880E-02   0.000000E+00   1.797693+308
     6525       1547   2.754510E-03   3.453720E-03   1.925970E-02   0.000000E+00   1.797693+308
     5535       1548   2.378810E-04   2.887260E-03   1.916810E-02   0.000000E+00   1.797693+308
    11197       1549  -2.248290E-03   3.226330E-03   1.918940E-02   0.000000E+00   1.797693+308
    16195       1550  -5.513490E-03   3.491450E-03   1.750550E-02   0.000000E+00   1.797693+308
    10589       1551  -9.589960E-03   7.654870E-03   1.525630E-02   0.000000E+00   1.797693+308
    12673       1552  -1.032470E-02   8.912250E-03   1.328020E-02   0.000000E+00   1.797693+308
    18374       1553  -1.049670E-02   1.158490E-02   1.163870E-02   0.000000E+00   1.797693+308
    10350       1554  -7.521870E-03   1.608250E-02   7.033880E-03   0.000000E+00   1.797693+308
     8142       1555  -2.820340E-03   2.004250E-02   7.326640E-03   0.000000E+00   1.797693+308
     5577       1556   3.328540E-03   1.982340E-02   7.312900E-03   0.000000E+00   1.797693+308
     8325       1557   8.088140E-03   1.748530E-02   9.562700E-03   0.000000E+00   1.797693+308
     9125       1558   1.042790E-02   1.357350E-02   1.301850E-02   0.000000E+00   1.797693+308
     5031       1559   9.674640E-03   9.227350E-03   1.674620E-02   0.000000E+00   1.797693+308
     8219       1560   6.436280E-03   5.952250E-03   1.932680E-02   0.000000E+00   1.797693+308
     4687       1561  -3.405660E-03   4.766320E-03   2.044300E-02   0.000000E+00   1.797693+308
    16198       1562  -8.531170E-03   7.388820E-03   1.769590E-02   0.000000E+00   1.797693+308
    10892       1563  -1.010470E-02   1.430140E-02   1.163630E-02   0.000000E+00   1.797693+308
    16191       1564  -7.956150E-03   5.636790E-03   1.680720E-02   0.000000E+00   1.797693+308
     8139       1565  -2.572390E-05   1.981190E-02   6.486040E-03   0.000000E+00   1.797693+308
     6735       1566   5.864620E-03   1.855910E-02   7.759310E-03   0.000000E+00   1.797693+308
     8963       1567   9.597670E-03   1.526950E-02   1.068200E-02   0.000000E+00   1.797693+308
     8342       1568   1.044830E-02   1.092240E-02   1.445180E-02   0.000000E+00   1.797693+308
     8213       1569   8.259550E-03   6.988100E-03   1.778320E-02   0.000000E+00   1.797693+308
     8080       1570  -1.028250E-02  -1.532950E-02   4.367540E-02   0.000000E+00   1.797693+308
     7569       1571  -1.037090E-02  -1.227260E-02   4.078310E-02   0.000000E+00   1.797693+308
     1837       1572  -4.956910E-03  -2.183810E-02   4.685700E-02   0.000000E+00   1.797693+308
     8545       1573  -4.956950E-03  -7.903050E-03   3.452900E-02   0.000000E+00   1.797693+308
     7621       1574  -9.062080E-03  -1.787960E-02   4.541790E-02   0.000000E+00   1.797693+308
     4914       1575  -8.083810E-03  -1.002730E-02   3.595790E-02   0.000000E+00   1.797693+308
    17623       1576  -1.541190E-03  -1.245160E-02   2.768970E-02   0.000000E+00   1.797693+308
    12195       1577   3.769240E-03  -1.254750E-02   2.846210E-02   0.000000E+00   1.797693+308
    10944       1578   8.335330E-03  -1.508770E-02   3.070940E-02   0.000000E+00   1.797693+308
     2638       1579   1.047450E-02  -1.903500E-02   3.420150E-02   0.000000E+00   1.797693+308
     1791       1580   9.563890E-03  -2.324010E-02   3.792160E-02   0.000000E+00   1.797693+308
     7600       1581   5.868650E-03  -2.647870E-02   4.078670E-02   0.000000E+00   1.797693+308
     4615       1582   4.646910E-04  -2.780770E-02   4.196250E-02   0.000000E+00   1.797693+308
     9287       1583  -4.131920E-03  -2.678100E-02   4.186540E-02   0.000000E+00   1.797693+308
     9285       1584  -7.083680E-03  -2.579140E-02   4.012950E-02   0.000000E+00   1.797693+308
    12691       1585  -1.021590E-02  -2.186600E-02   3.670590E-02   0.000000E+00   1.797693+308
    11599       1586  -1.006650E-02  -1.760940E-02   3.287800E-02   0.000000E+00   1.797693+308
    12477       1587  -6.746640E-03  -1.420690E-02   2.922000E-02   0.000000E+00   1.797693+308
     6025       1588   6.009150E-04  -6.944450E-03   3.376970E-02   0.000000E+00   1.797693+308
     9048       1589   6.332250E-03  -8.418370E-03   3.526810E-02   0.000000E+00   1.797693+308
     9329       1590   9.806170E-03  -1.183720E-02   3.828610E-02   0.000000E+00   1.797693+308
     7587       1591   1.038020E-02  -1.610780E-02   4.206240E-02   0.000000E+00   1.797693+308
     5609       1592   7.887830E-03  -1.997220E-02   4.547950E-02   0.000000E+00   1.797693+308
     8527       1593   3.064070E-03  -2.232260E-02   4.749120E-02   0.000000E+00   1.797693+308
     1837       1594  -7.952860E-03  -2.020360E-02   4.510610E-02   0.000000E+00   1.797693+308
     7576       1595  -9.715710E-03  -1.175100E-02   3.804850E-02   0.000000E+00   1.797693+308
    14638       1596  -4.655450E-03  -1.211240E-02   2.953780E-02   0.000000E+00   1.797693+308
     5533       1597   7.231990E-04  -1.151550E-02   2.861440E-02   0.000000E+00   1.797693+308
    10942       1598   6.108570E-03  -1.293530E-02   2.991560E-02   0.000000E+00   1.797693+308
     6693       1599   9.682810E-03  -1.624910E-02   3.284730E-02   0.000000E+00   1.797693+308
     5512       1600   1.043780E-02  -2.047150E-02   3.658270E-02   0.000000E+00   1.797693+308
     1786       1601   8.153690E-03  -2.437300E-02   4.003430E-02   0.000000E+00   1.797693+308
     7597       1602   3.495550E-03  -2.681760E-02   4.219700E-02   0.000000E+00   1.797693+308
     6696       1603  -1.819050E-03  -2.706870E-02   4.257470E-02   0.000000E+00   1.797693+308
    12693       1604  -8.732350E-03  -2.375480E-02   3.956120E-02   0.000000E+00   1.797693+308
    11597       1605  -1.054070E-02  -1.932310E-02   3.554640E-02   0.000000E+00   1.797693+308
    12482       1606  -8.789470E-03  -1.478750E-02   3.200530E-02   0.000000E+00   1.797693+308
     5065       1607  -1.426220E-03  -2.312980E-02   4.711940E-02   0.000000E+00   1.797693+308
     5848       1608  -1.053670E-02  -1.522120E-02   3.984240E-02   0.000000E+00   1.797693+308
     8544       1609  -5.709240E-03  -1.015230E-02   3.265330E-02   0.000000E+00   1.797693+308
     9286       1610  -6.919600E-03  -2.263580E-02   4.391660E-02   0.000000E+00   1.797693+308
    10841       1611  -9.906240E-03  -1.794470E-02   4.265530E-02   0.000000E+00   1.797693+308
      513       1612  -9.033420E-03  -1.289740E-02   3.472490E-02   0.000000E+00   1.797693+308
    10857       1613  -2.139960E-03  -1.021660E-02   3.037630E-02   0.000000E+00   1.797693+308
    12471       1614   1.547530E-03  -1.015340E-02   3.028890E-02   0.000000E+00   1.797693+308
    10949       1615   4.630630E-03  -1.086580E-02   3.092850E-02   0.000000E+00   1.797693+308
    10949       1616   7.083430E-03  -1.211500E-02   3.202660E-02   0.000000E+00   1.797693+308
    13522       1617   8.914670E-03  -1.372700E-02   3.349630E-02   0.000000E+00   1.797693+308
     1801       1618   1.011720E-02  -1.574190E-02   3.524260E-02   0.000000E+00   1.797693+308
    13722       1619   1.053960E-02  -1.781020E-02   3.711150E-02   0.000000E+00   1.797693+308
     8399       1620   1.017910E-02  -2.000950E-02   3.901720E-02   0.000000E+00   1.797693+308
     9318       1621   9.092630E-03  -2.192260E-02   4.076970E-02   0.000000E+00   1.797693+308
     9311       1622   7.292650E-03  -2.364840E-02   4.225780E-02   0.000000E+00   1.797693+308
    18143       1623   5.022890E-03  -2.491630E-02   4.332400E-02   0.000000E+00   1.797693+308
     6495       1624   2.480820E-03  -2.567900E-02   4.393730E-02   0.000000E+00   1.797693+308
     6496       1625   9.799000E-05  -2.599260E-02   4.402900E-02   0.000000E+00   1.797693+308
     6486       1626  -2.486830E-03  -2.506350E-02   4.463090E-02   0.000000E+00   1.797693+308
    12689       1627  -9.589960E-03  -2.088170E-02   4.050190E-02   0.000000E+00   1.797693+308
     3192       1628  -1.032470E-02  -1.962430E-02   3.852580E-02   0.000000E+00   1.797693+308
     3186       1629  -1.049670E-02  -1.695160E-02   3.688430E-02   0.000000E+00   1.797693+308
    10544       1630  -7.521870E-03  -1.245410E-02   3.227950E-02   0.000000E+00   1.797693+308
     5067       1631  -2.820340E-03  -8.494040E-03   3.257220E-02   0.000000E+00   1.797693+308
     9051       1632   3.328540E-03  -8.713160E-03   3.255850E-02   0.000000E+00   1.797693+308
     9324       1633   8.088140E-03  -1.105130E-02   3.480830E-02   0.000000E+00   1.797693+308
     1810       1634   1.042790E-02  -1.496310E-02   3.826410E-02   0.000000E+00   1.797693+308
    17928       1635   9.697040E-03  -1.921410E-02   4.202060E-02   0.000000E+00   1.797693+308
      548       1636   6.126290E-03  -2.257370E-02   4.493160E-02   0.000000E+00   1.797693+308
     6487       1637   1.024040E-03  -2.419770E-02   4.598330E-02   0.000000E+00   1.797693+308
      522       1638  -1.010470E-02  -1.423510E-02   3.688190E-02   0.000000E+00   1.797693+308
    11912       1639  -2.572390E-05  -8.724620E-03   3.173160E-02   0.000000E+00   1.797693+308
    10946       1640   5.864620E-03  -9.977490E-03   3.300490E-02   0.000000E+00   1.797693+308
     5300       1641   9.597670E-03  -1.326700E-02   3.592760E-02   0.000000E+00   1.797693+308
    17926       1642   1.046220E-02  -1.749670E-02   3.966610E-02   0.000000E+00   1.797693+308
     5606       1643   8.177540E-03  -2.155520E-02   4.317530E-02   0.000000E+00   1.797693+308
     8526       1644   3.606080E-03  -2.406640E-02   4.524720E-02   0.000000E+00   1.797693+308
    10861       1645  -1.035270E-02  -1.811780E-02   4.001610E-02   0.000000E+00   1.797693+308
    17452       1646  -1.377740E-01   3.051280E-02   3.119820E-03   0.000000E+00   1.797693+308
    10792       1647  -1.376860E-01   2.726940E-02   5.801270E-03   0.000000E+00   1.797693+308
     1225       1648  -1.431000E-01   3.446420E-02  -2.952310E-03   0.000000E+00   1.797693+308
     6975       1649  -1.431000E-01   2.052910E-02   9.375720E-03   0.000000E+00   1.797693+308
    17559       1650  -1.389850E-01   3.252260E-02   7.905220E-04   0.000000E+00   1.797693+308
     7843       1651  -1.399600E-01   2.226270E-02   7.482340E-03   0.000000E+00   1.797693+308
    10812       1652  -1.465150E-01   1.429420E-02   4.025710E-03   0.000000E+00   1.797693+308
    11386       1653  -1.518260E-01   1.507380E-02   4.026190E-03   0.000000E+00   1.797693+308
    10807       1654  -1.563920E-01   1.761400E-02   1.778960E-03   0.000000E+00   1.797693+308
     1340       1655  -1.585310E-01   2.156130E-02  -1.713120E-03   0.000000E+00   1.797693+308
    13193       1656  -1.576200E-01   2.576640E-02  -5.433280E-03   0.000000E+00   1.797693+308
     3303       1657  -1.539250E-01   2.900500E-02  -8.298350E-03   0.000000E+00   1.797693+308
     5150       1658  -1.485210E-01   3.033400E-02  -9.474150E-03   0.000000E+00   1.797693+308
     7791       1659  -1.439250E-01   3.011250E-02  -8.466870E-03   0.000000E+00   1.797693+308
     5727       1660  -1.409730E-01   2.826890E-02  -7.696350E-03   0.000000E+00   1.797693+308
     6092       1661  -1.378410E-01   2.439220E-02  -4.217590E-03   0.000000E+00   1.797693+308
     1608       1662  -1.379900E-01   2.007390E-02  -4.595090E-04   0.000000E+00   1.797693+308
     3859       1663  -1.413100E-01   1.602830E-02   2.471590E-03   0.000000E+00   1.797693+308
     6210       1664  -1.543890E-01   2.130480E-02   8.930590E-03   0.000000E+00   1.797693+308
     6218       1665  -1.578630E-01   2.473780E-02   5.928980E-03   0.000000E+00   1.797693+308
    17731       1666  -1.584370E-01   2.900670E-02   2.150730E-03   0.000000E+00   1.797693+308
     6100       1667  -1.559440E-01   3.286940E-02  -1.268240E-03   0.000000E+00   1.797693+308
     7691       1668  -1.511210E-01   3.515270E-02  -3.355860E-03   0.000000E+00   1.797693+308
     1225       1669  -1.400950E-01   3.247800E-02  -1.584110E-03   0.000000E+00   1.797693+308
     7845       1670  -1.383410E-01   2.449160E-02   5.985580E-03   0.000000E+00   1.797693+308
    10810       1671  -1.433930E-01   1.612160E-02   4.620450E-03   0.000000E+00   1.797693+308
    10817       1672  -1.487800E-01   1.509910E-02   5.069070E-03   0.000000E+00   1.797693+308
    10804       1673  -1.541650E-01   1.656370E-02   3.818560E-03   0.000000E+00   1.797693+308
    12142       1674  -1.577390E-01   1.987760E-02   8.868620E-04   0.000000E+00   1.797693+308
     8699       1675  -1.584940E-01   2.410000E-02  -2.848560E-03   0.000000E+00   1.797693+308
     6903       1676  -1.562100E-01   2.800140E-02  -6.300100E-03   0.000000E+00   1.797693+308
     3314       1677  -1.515520E-01   3.044610E-02  -8.462800E-03   0.000000E+00   1.797693+308
     5148       1678  -1.462380E-01   3.085150E-02  -8.665970E-03   0.000000E+00   1.797693+308
     5725       1679  -1.393240E-01   2.745650E-02  -5.744250E-03   0.000000E+00   1.797693+308
    11471       1680  -1.375160E-01   2.293130E-02  -1.835060E-03   0.000000E+00   1.797693+308
     3869       1681  -1.392670E-01   1.886400E-02   2.235900E-03   0.000000E+00   1.797693+308
    17498       1682  -1.466300E-01   3.488210E-02  -4.202360E-03   0.000000E+00   1.797693+308
    11035       1683  -1.375310E-01   2.638330E-02   2.805270E-03   0.000000E+00   1.797693+308
     1326       1684  -1.424320E-01   1.895090E-02   7.006310E-03   0.000000E+00   1.797693+308
     1222       1685  -1.408280E-01   3.152750E-02  -3.811230E-03   0.000000E+00   1.797693+308
     5207       1686  -1.382000E-01   2.965940E-02   1.551900E-05   0.000000E+00   1.797693+308
    10800       1687  -1.390230E-01   2.133260E-02   4.442560E-03   0.000000E+00   1.797693+308
     7705       1688  -1.461230E-01   1.637940E-02   6.283730E-03   0.000000E+00   1.797693+308
     6229       1689  -1.496060E-01   1.681180E-02   6.869820E-03   0.000000E+00   1.797693+308
     6233       1690  -1.526890E-01   1.735610E-02   6.039650E-03   0.000000E+00   1.797693+308
    19797       1691  -1.551390E-01   1.855900E-02   4.892320E-03   0.000000E+00   1.797693+308
    11403       1692  -1.569700E-01   2.020860E-02   3.466410E-03   0.000000E+00   1.797693+308
     6138       1693  -1.581740E-01   2.219100E-02   1.681180E-03   0.000000E+00   1.797693+308
     6933       1694  -1.585960E-01   2.430000E-02  -1.428050E-04   0.000000E+00   1.797693+308
     8701       1695  -1.582360E-01   2.645980E-02  -2.093170E-03   0.000000E+00   1.797693+308
     8690       1696  -1.571490E-01   2.843260E-02  -3.778380E-03   0.000000E+00   1.797693+308
    19991       1697  -1.553490E-01   3.012000E-02  -5.309840E-03   0.000000E+00   1.797693+308
    19991       1698  -1.530790E-01   3.133290E-02  -6.438310E-03   0.000000E+00   1.797693+308
     1960       1699  -1.505370E-01   3.203460E-02  -7.120490E-03   0.000000E+00   1.797693+308
     8654       1700  -1.481550E-01   3.216380E-02  -7.420570E-03   0.000000E+00   1.797693+308
     7722       1701  -1.455700E-01   3.264790E-02  -6.425010E-03   0.000000E+00   1.797693+308
     3540       1702  -1.425430E-01   3.077990E-02  -6.635950E-03   0.000000E+00   1.797693+308
     1603       1703  -1.386580E-01   2.763570E-02  -3.835130E-03   0.000000E+00   1.797693+308
     1591       1704  -1.378250E-01   2.653270E-02  -1.702850E-03   0.000000E+00   1.797693+308
     1613       1705  -1.375590E-01   2.400520E-02   7.116370E-04   0.000000E+00   1.797693+308
    11039       1706  -1.381350E-01   2.166000E-02   1.986470E-03   0.000000E+00   1.797693+308
     1330       1707  -1.405350E-01   1.885130E-02   4.584400E-03   0.000000E+00   1.797693+308
      751       1708  -1.467200E-01   1.816090E-02   8.439120E-03   0.000000E+00   1.797693+308
     6242       1709  -1.511360E-01   1.870230E-02   8.485420E-03   0.000000E+00   1.797693+308
     6214       1710  -1.561380E-01   2.115890E-02   6.261880E-03   0.000000E+00   1.797693+308
     6115       1711  -1.584840E-01   2.509720E-02   2.823800E-03   0.000000E+00   1.797693+308
     6200       1712  -1.577540E-01   2.934390E-02  -9.374820E-04   0.000000E+00   1.797693+308
     6104       1713  -1.541830E-01   3.264280E-02  -3.917190E-03   0.000000E+00   1.797693+308
    13903       1714  -1.490810E-01   3.388470E-02  -5.400850E-03   0.000000E+00   1.797693+308
    10444       1715  -1.391350E-01   2.980700E-02  -2.649570E-03   0.000000E+00   1.797693+308
    18356       1716  -1.379520E-01   2.363650E-02   3.377760E-03   0.000000E+00   1.797693+308
     5726       1717  -1.399810E-01   2.953090E-02  -4.713180E-03   0.000000E+00   1.797693+308
     6243       1718  -1.539190E-01   1.926120E-02   7.124400E-03   0.000000E+00   1.797693+308
     6213       1719  -1.576530E-01   2.256480E-02   4.217820E-03   0.000000E+00   1.797693+308
     3739       1720  -1.585190E-01   2.679760E-02   4.799560E-04   0.000000E+00   1.797693+308
     3432       1721  -1.562340E-01   3.077540E-02  -3.120380E-03   0.000000E+00   1.797693+308
     7689       1722  -1.516630E-01   3.313800E-02  -5.360210E-03   0.000000E+00   1.797693+308
    17461       1723  -1.377740E-01  -8.487130E-03   3.762210E-02   0.000000E+00   1.797693+308
     7025       1724  -1.376860E-01  -1.173060E-02   4.030360E-02   0.000000E+00   1.797693+308
    10498       1725  -1.431000E-01  -4.535740E-03   3.155000E-02   0.000000E+00   1.797693+308
     5264       1726  -1.431000E-01  -1.847080E-02   4.387800E-02   0.000000E+00   1.797693+308
     7751       1727  -1.389850E-01  -6.477340E-03   3.529280E-02   0.000000E+00   1.797693+308
     5781       1728  -1.399600E-01  -1.673730E-02   4.198470E-02   0.000000E+00   1.797693+308
     7005       1729  -1.465150E-01  -2.470570E-02   3.852800E-02   0.000000E+00   1.797693+308
     7048       1730  -1.518260E-01  -2.392610E-02   3.852850E-02   0.000000E+00   1.797693+308
    13375       1731  -1.563920E-01  -2.138590E-02   3.628130E-02   0.000000E+00   1.797693+308
      992       1732  -1.585310E-01  -1.743860E-02   3.278920E-02   0.000000E+00   1.797693+308
     2154       1733  -1.576200E-01  -1.323350E-02   2.906900E-02   0.000000E+00   1.797693+308
     6082       1734  -1.539250E-01  -9.994980E-03   2.620400E-02   0.000000E+00   1.797693+308
    11024       1735  -1.485210E-01  -8.665910E-03   2.502820E-02   0.000000E+00   1.797693+308
     1062       1736  -1.439250E-01  -8.887440E-03   2.603540E-02   0.000000E+00   1.797693+308
    19148       1737  -1.409730E-01  -1.073110E-02   2.680600E-02   0.000000E+00   1.797693+308
     8665       1738  -1.378410E-01  -1.460770E-02   3.028470E-02   0.000000E+00   1.797693+308
    17127       1739  -1.379900E-01  -1.892600E-02   3.404280E-02   0.000000E+00   1.797693+308
    15160       1740  -1.413100E-01  -2.297160E-02   3.697390E-02   0.000000E+00   1.797693+308
     5482       1741  -1.543890E-01  -1.769510E-02   4.343290E-02   0.000000E+00   1.797693+308
     5479       1742  -1.578630E-01  -1.426210E-02   4.043130E-02   0.000000E+00   1.797693+308
    17866       1743  -1.584370E-01  -9.993260E-03   3.665300E-02   0.000000E+00   1.797693+308
     2725       1744  -1.559440E-01  -6.130500E-03   3.323410E-02   0.000000E+00   1.797693+308
     5431       1745  -1.511210E-01  -3.847240E-03   3.114650E-02   0.000000E+00   1.797693+308
     7745       1746  -1.400950E-01  -6.521940E-03   3.291820E-02   0.000000E+00   1.797693+308
    11618       1747  -1.383410E-01  -1.450840E-02   4.048790E-02   0.000000E+00   1.797693+308
    12222       1748  -1.433930E-01  -2.287830E-02   3.912280E-02   0.000000E+00   1.797693+308
     7009       1749  -1.487800E-01  -2.390090E-02   3.957140E-02   0.000000E+00   1.797693+308
     8759       1750  -1.541650E-01  -2.243620E-02   3.832090E-02   0.000000E+00   1.797693+308
     7878       1751  -1.577390E-01  -1.912230E-02   3.538920E-02   0.000000E+00   1.797693+308
    13150       1752  -1.584940E-01  -1.490000E-02   3.165380E-02   0.000000E+00   1.797693+308
     6085       1753  -1.562100E-01  -1.099850E-02   2.820220E-02   0.000000E+00   1.797693+308
    11027       1754  -1.515520E-01  -8.553890E-03   2.603950E-02   0.000000E+00   1.797693+308
    11414       1755  -1.462380E-01  -8.148400E-03   2.583630E-02   0.000000E+00   1.797693+308
     8664       1756  -1.393240E-01  -1.154340E-02   2.875810E-02   0.000000E+00   1.797693+308
    17123       1757  -1.375160E-01  -1.606860E-02   3.266730E-02   0.000000E+00   1.797693+308
    12128       1758  -1.392670E-01  -2.013600E-02   3.673820E-02   0.000000E+00   1.797693+308
     8676       1759  -1.466300E-01  -4.117820E-03   3.030000E-02   0.000000E+00   1.797693+308
     7018       1760  -1.375310E-01  -1.261670E-02   3.730760E-02   0.000000E+00   1.797693+308
     8745       1761  -1.424320E-01  -2.004900E-02   4.150860E-02   0.000000E+00   1.797693+308
    10516       1762  -1.408280E-01  -7.472460E-03   3.069110E-02   0.000000E+00   1.797693+308
     7741       1763  -1.382000E-01  -9.340580E-03   3.451780E-02   0.000000E+00   1.797693+308
    18540       1764  -1.390230E-01  -1.766740E-02   3.894490E-02   0.000000E+00   1.797693+308
     8748       1765  -1.461230E-01  -2.262050E-02   4.078600E-02   0.000000E+00   1.797693+308
    17880       1766  -1.496060E-01  -2.218810E-02   4.137210E-02   0.000000E+00   1.797693+308
     7132       1767  -1.526890E-01  -2.164380E-02   4.054200E-02   0.000000E+00   1.797693+308
    18647       1768  -1.551390E-01  -2.044090E-02   3.939460E-02   0.000000E+00   1.797693+308
    13383       1769  -1.569700E-01  -1.879140E-02   3.796870E-02   0.000000E+00   1.797693+308
     7875       1770  -1.581740E-01  -1.680890E-02   3.618350E-02   0.000000E+00   1.797693+308
     5493       1771  -1.585960E-01  -1.470000E-02   3.435950E-02   0.000000E+00   1.797693+308
     7887       1772  -1.582360E-01  -1.254010E-02   3.240910E-02   0.000000E+00   1.797693+308
    11073       1773  -1.571490E-01  -1.056740E-02   3.072390E-02   0.000000E+00   1.797693+308
     5430       1774  -1.553490E-01  -8.879950E-03   2.919250E-02   0.000000E+00   1.797693+308
     5428       1775  -1.530790E-01  -7.667060E-03   2.806400E-02   0.000000E+00   1.797693+308
    11020       1776  -1.505370E-01  -6.965330E-03   2.738180E-02   0.000000E+00   1.797693+308
    11026       1777  -1.481550E-01  -6.836090E-03   2.708170E-02   0.000000E+00   1.797693+308
    10496       1778  -1.455700E-01  -6.352000E-03   2.807730E-02   0.000000E+00   1.797693+308
    10493       1779  -1.425430E-01  -8.220050E-03   2.786640E-02   0.000000E+00   1.797693+308
    10519       1780  -1.386580E-01  -1.136420E-02   3.066720E-02   0.000000E+00   1.797693+308
    10524       1781  -1.378250E-01  -1.246730E-02   3.279950E-02   0.000000E+00   1.797693+308
    17133       1782  -1.375590E-01  -1.499470E-02   3.521390E-02   0.000000E+00   1.797693+308
    12127       1783  -1.381350E-01  -1.733990E-02   3.648880E-02   0.000000E+00   1.797693+308
    12216       1784  -1.405350E-01  -2.014870E-02   3.908670E-02   0.000000E+00   1.797693+308
     8750       1785  -1.467200E-01  -2.083910E-02   4.294140E-02   0.000000E+00   1.797693+308
     5769       1786  -1.511360E-01  -2.029770E-02   4.298770E-02   0.000000E+00   1.797693+308
     5480       1787  -1.561380E-01  -1.784100E-02   4.076420E-02   0.000000E+00   1.797693+308
     7028       1788  -1.584840E-01  -1.390280E-02   3.732610E-02   0.000000E+00   1.797693+308
     7656       1789  -1.577540E-01  -9.656010E-03   3.356480E-02   0.000000E+00   1.797693+308
     2718       1790  -1.541830E-01  -6.357110E-03   3.058510E-02   0.000000E+00   1.797693+308
    11989       1791  -1.490810E-01  -5.115250E-03   2.910150E-02   0.000000E+00   1.797693+308
    17322       1792  -1.391350E-01  -9.192970E-03   3.185270E-02   0.000000E+00   1.797693+308
    12788       1793  -1.379520E-01  -1.536340E-02   3.788010E-02   0.000000E+00   1.797693+308
    10515       1794  -1.399810E-01  -9.469080E-03   2.978910E-02   0.000000E+00   1.797693+308
     8782       1795  -1.539190E-01  -1.973870E-02   4.162670E-02   0.000000E+00   1.797693+308
     5485       1796  -1.576530E-01  -1.643510E-02   3.872010E-02   0.000000E+00   1.797693+308
    19252       1797  -1.585190E-01  -1.220240E-02   3.498230E-02   0.000000E+00   1.797693+308
    11079       1798  -1.562340E-01  -8.224500E-03   3.138190E-02   0.000000E+00   1.797693+308
    17600       1799  -1.516630E-01  -5.861900E-03   2.914210E-02   0.000000E+00   1.797693+308
     1221       1800  -1.406070E-01   3.788360E-02  -1.687080E-03   0.000000E+00   1.797693+308
     6977       1801  -1.402890E-01   2.078060E-02   1.358190E-02   0.000000E+00   1.797693+308
      661       1802  -1.407190E-01   1.675400E-02   1.696000E-02   0.000000E+00   1.797693+308
    11106       1803  -1.409150E-01   1.278550E-02   2.039410E-02   0.000000E+00   1.797693+308
    18589       1804  -1.409150E-01   8.522210E-03   2.416570E-02   0.000000E+00   1.797693+308
     5464       1805  -1.410270E-01   4.066190E-03   2.806610E-02   0.000000E+00   1.797693+308
     4818       1806  -1.406740E-01   2.773680E-04   3.155440E-02   0.000000E+00   1.797693+308
      661       1807  -1.415290E-01   1.869300E-02   1.495710E-02   0.000000E+00   1.797693+308
     5784       1808  -1.408900E-01  -1.941400E-02   4.888950E-02   0.000000E+00   1.797693+308
     9096       1809  -7.799030E-03   2.507950E-02   9.793120E-03   0.000000E+00   1.797693+308
